attention,url,unit_price,region,house_info,visited,publishday,total_price 
3,,92819,桃林小区 , | 2室2厅 | 81.88平米 | 南 | 精装 | 无电梯,2,7,760
46,,43750,浦江世博家园九街坊 , | 1室1厅 | 56平米 | 南 | 简装 | 无电梯,2,,245
11,,44202,盛源花园 , | 1室1厅 | 57.69平米 | 南 | 简装 | 无电梯,1,,255
9,,47902,罗阳七村(华宝小区) , | 1室1厅 | 40.5平米 | 南 | 简装 | 无电梯,1,,194
39,,58004,远景佳苑二期 , | 2室2厅 | 98.27平米 | 南 北 | 精装 | 有电梯,22,,570
237,,95854,上海滩新昌城 , | 3室2厅 | 137.71平米 | 东南 | 精装 | 有电梯,0,,1320
20,,84603,鸿力公寓 , | 2室2厅 | 106.38平米 | 南 | 精装 | 有电梯,0,,900
71,,60785,万科假日风景(公寓) , | 2室2厅 | 91.8平米 | 南 | 精装 | 无电梯,0,,558
73,,60527,秀枫翠谷 , | 3室2厅 | 95平米 | 南 | 精装 | 无电梯,0,,575
35,,69961,东沙小区 , | 2室1厅 | 68.61平米 | 东 | 简装 | 有电梯,0,,480
67,,68072,爱家亚洲花园 , | 3室2厅 | 123.4平米 | 南 | 精装 | 有电梯,0,,840
130,,65082,中友嘉园 , | 3室2厅 | 119.85平米 | 南 | 精装 | 有电梯,5,,780
80,,60117,东苑利景花苑 , | 3室2厅 | 106.46平米 | 南 北 | 精装 | 无电梯,8,,640
40,,64952,锦绣江南(一期) , | 3室2厅 | 118.55平米 | 南 | 精装 | 有电梯,8,,770
18,,68060,大上海国际花园十六区 , | 2室2厅 | 105.79平米 | 南 | 精装 | 有电梯,6,,720
46,,53158,市政馨苑 , | 3室2厅 | 126.04平米 | 南 北 | 简装 | 无电梯,2,,670
54,,28991,盈中新村 , | 3室1厅 | 55.19平米 | 南 | 精装 | 无电梯,1,,160
100,,41763,保利艾庐 , | 3室2厅 | 86.68平米 | 南 | 精装,5,,362
57,,92340,江临天下 , | 3室2厅 | 135.37平米 | 东南 | 精装 | 有电梯,7,,1250
30,,98379,世茂滨江花园 , | 2室2厅 | 147.39平米 | 西 | 精装 | 有电梯,6,,1450
94,,33813,海德名园(公寓) , | 3室2厅 | 130.13平米 | 南 | 精装 | 无电梯,5,,440
67,,76664,名江七星城 , | 3室2厅 | 163.05平米 | 南 | 精装 | 有电梯,9,,1250
150,,49351,市光一村 , | 2室1厅 | 57.75平米 | 南 | 精装 | 无电梯,9,,285
414,,69938,弘辉名苑 , | 3室2厅 | 140.84平米 | 西北 北 东北 | 精装 | 有电梯,5,,985
161,,57884,蓝色港湾(公寓) , | 2室2厅 | 86.38平米 | 南 | 精装 | 无电梯,8,,500
67,,55657,金汇花园四街坊 , | 2室2厅 | 98.82平米 | 南 | 精装 | 有电梯,6,,550
148,,56902,唐城公寓 , | 4室2厅 | 184.53平米 | 南 | 精装 | 有电梯,8,,1050
46,,62148,新虹桥雅苑 , | 1室2厅 | 60.34平米 | 南 | 精装 | 有电梯,0,,375
88,,40593,亭汇花苑 , | 2室2厅 | 91.15平米 | 南 | 精装 | 无电梯,8,,370
121,,24716,正阳世纪星城(绅鸿苑) , | 3室2厅 | 121.3平米 | 南 | 精装 | 无电梯,8,,299.8
66,,58760,大众公寓 , | 2室2厅 | 101.26平米 | 南 | 精装 | 有电梯,6,,595
162,,97457,达安锦园 , | 2室2厅 | 107.74平米 | 南 | 精装 | 有电梯,6,,1050
54,,38304,海江二村 , | 1室1厅 | 36.55平米 | 南 | 简装 | 无电梯,5,,140
126,,49668,龙柏公寓 , | 3室2厅 | 130.87平米 | 南 | 简装 | 无电梯,5,,650
215,,58654,控江路1455弄 , | 4室2厅 | 107.41平米 | 南 | 其他 | 无电梯,0,,630
33,,52467,金杨新村九街坊 , | 2室1厅 | 60.61平米 | 南 | 简装 | 无电梯,7,,318
126,,25854,新南家园 , | 2室2厅 | 87.03平米 | 南 | 精装 | 无电梯,9,,225
62,,47611,仙都绿苑 , | 1室1厅 | 54.61平米 | 北 | 精装 | 有电梯,3,,260
43,,67064,金轩大邸 , | 3室2厅 | 146.13平米 | 南 | 精装 | 有电梯,4,,980
55,,26761,解放新村 , | 1室1厅 | 35.5平米 | 南 | 简装 | 无电梯,2,,
22,,42693,宝林一村 , | 1室1厅 | 59.73平米 | 南 | 简装 | 有电梯,3,,255
135,,40308,杨镇新村 , | 2室2厅 | 71.45平米 | 南 | 简装 | 无电梯,10,,288
13,,28123,希都公寓 , | 1室1厅 | 42.67平米 | 南 | 其他 | 无电梯,5,,120
25,,33535,海派青城 , | 1室1厅 | 44.73平米 | 南 | 毛坯 | 有电梯,4,,150
107,,83123,合生高尔夫公寓 , | 2室2厅 | 95.04平米 | 南 北 | 精装 | 有电梯,8,,790
97,,68718,大华锦绣华城(十六街区)(公寓) , | 2室2厅 | 97.5平米 | 南 | 精装 | 有电梯,8,,670
38,,66118,南茶园 , | 1室1厅 | 46.13平米 | 南 | 其他 | 无电梯,2,,305
148,,76216,佳龙花园 , | 2室2厅 | 90.27平米 | 南 北 | 精装 | 有电梯,7,,688
80,,42829,浦江世博家园六街坊 , | 3室2厅 | 120.48平米 | 南 | 简装 | 有电梯,7,,516
53,,77493,苏堤春晓名苑 , | 2室2厅 | 110.72平米 | 南 | 精装 | 有电梯,10,,858
118,,73722,芙蓉花苑 , | 2室2厅 | 88.17平米 | 南 | 精装 | 无电梯,6,,650
145,,74075,恒阳花苑 , | 2室1厅 | 66.15平米 | 南 | 精装 | 有电梯,8,,490
95,,26816,月厦新天地 , | 2室1厅 | 68.99平米 | 南 | 其他,1,,185
66,,50954,罗山七村 , | 2室2厅 | 65.55平米 | 南 | 简装 | 无电梯,6,,334
75,,26554,佘山家园 , | 2室2厅 | 94.15平米 | 南 北 | 毛坯 | 无电梯,0,,250
57,,62922,芷江中路493弄 , | 2室1厅 | 44.5平米 | 东 | 精装 | 无电梯,0,,280
56,,46008,森林公馆 , | 2室1厅 | 88.03平米 | 南 | 精装 | 有电梯,7,,405
42,,53722,曹杨三村(兰岭园) , | 2室1厅 | 51.19平米 | 南 | 简装 | 无电梯,6,,275
87,,19768,贝港二区 , | 2室1厅 | 86平米 | 南 | 精装 | 无电梯,1,,170
78,,89439,华盛大公馆 , | 3室2厅 | 158.21平米 | 南 北 | 精装 | 有电梯,7,,1415
72,,81944,联富假日公寓 , | 2室1厅 | 69.56平米 | 南 | 简装 | 有电梯,8,,570
49,,66814,金沙雅苑(四期) , | 3室2厅 | 127.22平米 | 南 北 | 精装 | 有电梯,6,,850
90,,94842,四方新城 , | 2室2厅 | 112.82平米 | 西南 西 | 精装 | 有电梯,24,,1070
7,,30852,惠南一方新城 , | 1室1厅 | 65.15平米 | 南 | 精装 | 有电梯,2,,201
105,,26231,月厦新天地 , | 1室1厅 | 49.56平米 | 南 | 毛坯,5,,130
33,,51904,香山新村东北街坊 , | 2室1厅 | 63.58平米 | 南 | 其他 | 无电梯,2,,330
8,,22609,绿地时代嘉苑 , | 2室2厅 | 84.04平米 | 南 | 其他,1,,190
30,,66130,中华小区 , | 1室0厅 | 34.78平米 | 南 | 精装 | 无电梯,0,,230
4,,53270,锦绣逸庭(公寓) , | 2室1厅 | 88.23平米 | 南 | 其他,0,,470
27,,53604,贝尚湾(公寓) , | 3室2厅 | 117.53平米 | 南 | 精装 | 有电梯,5,,630
20,,28243,正阳世纪星城英伦风情 , | 3室2厅 | 141.63平米 | 南 北 | 精装 | 有电梯,6,,400
57,,59187,爱乐大厦 , | 3室2厅 | 116.58平米 | 南 | 精装 | 有电梯,8,,690
51,,69252,恒盛苑 , | 3室2厅 | 140.07平米 | 南 | 精装 | 有电梯,20,,970
70,,33778,中铁逸都 , | 2室1厅 | 69.87平米 | 南 | 其他 | 有电梯,5,,236
44,,43736,森林公馆 , | 2室2厅 | 88.03平米 | 南 | 精装 | 有电梯,11,,385
48,,32499,瑞和新苑浦涛路399弄 , | 2室1厅 | 73.85平米 | 南 | 精装 | 有电梯,8,,240
65,,65081,望景苑 , | 2室2厅 | 92.04平米 | 南 | 精装 | 有电梯,19,,599
96,,78152,万科金色城市 , | 4室2厅 | 119平米 | 南 | 精装 | 有电梯,5,,930
49,,90601,大唐盛世花园 , | 3室2厅 | 153.42平米 | 南 | 精装 | 有电梯,8,,1390
27,,56163,梅岭新村 , | 2室1厅 | 65.88平米 | 南 | 简装 | 无电梯,9,,370
68,,95446,金桥瑞仕花园 , | 2室2厅 | 115.04平米 | 南 | 精装 | 有电梯,8,,1098
57,,67706,上海大花园 , | 3室2厅 | 137.36平米 | 南 北 | 精装 | 有电梯,5,,930
72,,66723,凯旋公寓 , | 3室2厅 | 119.6平米 | 南 北 | 精装 | 有电梯,21,,798
22,,91014,大上海城市花园 , | 2室2厅 | 95.59平米 | 南 | 精装 | 有电梯,4,,870
134,,37993,康桥宝邸 , | 2室2厅 | 83.7平米 | 南 | 精装 | 有电梯,5,,318
42,,45831,中星海上名豪苑(一期) , | 2室1厅 | 89.46平米 | 南 北 | 精装 | 有电梯,7,,410
37,,80613,尚浦名邸 , | 3室2厅 | 196平米 | 南 | 精装 | 有电梯,6,,1580
92,,100057,卓悦居 , | 2室2厅 | 88.75平米 | 南 | 精装 | 有电梯,9,,888
19,,108235,大唐盛世花园 , | 2室2厅 | 110.87平米 | 南 | 精装 | 有电梯,7,,1200
71,,57007,吉祥苑 , | 3室2厅 | 150.86平米 | 南 | 简装 | 有电梯,6,,860
43,,37951,新城金郡 , | 2室1厅 | 83.53平米 | 南 | 精装 | 有电梯,9,,317
142,,59951,星河世纪城 , | 2室2厅 | 93.41平米 | 南 | 精装 | 无电梯,6,,560
23,,20753,万达广场(松江) , | 1室1厅 | 53.97平米 | 南 | 精装 | 有电梯,10,,112
73,,61315,星风花苑 , | 2室1厅 | 70.13平米 | 南 北 | 简装 | 无电梯,10,,430
48,,85934,海逸公寓 , | 2室2厅 | 91.35平米 | 南 | 精装 | 有电梯,10,,785
27,,114117,陆家嘴花园(二期) , | 3室2厅 | 148.97平米 | 南 | 精装 | 有电梯,11,,1700
204,,50403,新塘桥生活广场 , | 3室2厅 | 162.69平米 | 南 北 | 毛坯 | 有电梯,16,,820
58,,48063,华润中央公园(浩翔路98弄) , | 3室2厅 | 129平米 | 南 北 | 精装,22,,620
95,,116830,中凯城市之光(静安) , | 4室2厅 | 162.63平米 | 南 | 简装 | 有电梯,6,,1900
24,,109409,盛世年华 , | 3室2厅 | 135.73平米 | 南 | 其他 | 有电梯,12,,1485
44,,77280,瞿西新村 , | 1室0厅 | 32.35平米 | 南 | 精装 | 无电梯,22,,250
70,,30985,合景叠翠峰苑 , | 3室2厅 | 89.4平米 | 南 | 精装 | 有电梯,18,,277
26,,67345,中远两湾城 , | 3室2厅 | 142.55平米 | 南 北 | 精装 | 有电梯,6,,960
186,,53722,滨江雅苑 , | 2室2厅 | 92.7平米 | 南 | 其他 | 无电梯,10,,498
58,,91089,徐汇馨苑 , | 3室2厅 | 106.49平米 | 南 | 精装 | 有电梯,17,,970
9,,46899,浦江世博家园八街坊 , | 2室2厅 | 78.68平米 | 南 北 | 其他 | 有电梯,19,,369
28,,37986,中信泰富又一城 , | 3室2厅 | 139平米 | 南 | 精装 | 有电梯,27,,528
16,,60695,永和家园 , | 2室2厅 | 95.56平米 | 南 | 精装 | 有电梯,14,,580
57,,54227,大华颐和华城(公寓) , | 2室2厅 | 98.66平米 | 南 | 精装 | 有电梯,19,,535
23,,50865,金杨新村十街坊 , | 3室1厅 | 68.81平米 | 南 | 其他 | 无电梯,11,,350
28,,65430,名都城(公寓) , | 3室2厅 | 138.47平米 | 南 | 精装 | 有电梯,20,,906
22,,36763,金沙鼎苑 , | 2室2厅 | 78.34平米 | 南 北 | 其他,15,31,288
50,,58175,浦发博园(公寓) , | 3室1厅 | 94.2平米 | 南 | 其他 | 有电梯,21,29,548
18,,59772,静安新城八区 , | 2室2厅 | 89.34平米 | 南 | 简装 | 无电梯,20,28,534
17,,52253,永泰花苑 , | 2室1厅 | 73.68平米 | 南 | 毛坯 | 有电梯,11,28,385
20,,60835,森兰名轩(二期) , | 3室2厅 | 129.86平米 | 南 | 毛坯,14,21,790
34,,27703,东渡青筑 , | 3室2厅 | 106.49平米 | 南 北 | 其他 | 有电梯,19,21,295
22,,54946,金杨新村三街坊 , | 2室1厅 | 58.24平米 | 南 北 | 其他 | 无电梯,17,19,320
46,,91723,张江汤臣豪园(三期) , | 2室2厅 | 87.22平米 | 南 北 | 精装 | 有电梯,8,16,800
5,,60717,华光花园 , | 3室2厅 | 126.49平米 | 东 南 北 | 精装 | 无电梯,10,,768
78,,39356,龙湖好望山(公寓) , | 4室2厅 | 193.11平米 | 南 | 毛坯 | 有电梯,7,,760
48,,73636,陆家浜路413弄 , | 1室1厅 | 41.42平米 | 南 | 简装 | 无电梯,9,,305
100,,56804,大上海国际花园七区 , | 3室2厅 | 116.19平米 | 南 北 | 简装 | 无电梯,6,,660
36,,51908,丽都新贵 , | 1室1厅 | 82.84平米 | 北 | 简装 | 有电梯,0,,430
139,,72111,上海花城 , | 2室2厅 | 102.62平米 | 南 | 精装 | 有电梯,9,,740
46,,78237,天山河畔花园 , | 3室2厅 | 142.9平米 | 南 | 精装 | 有电梯,17,,1118
44,,60921,锦博苑 , | 1室1厅 | 55.81平米 | 南 | 精装 | 无电梯,7,21,340
98,,58546,三花现代城(二期香梅苑) , | 2室2厅 | 88.82平米 | 南 | 精装 | 有电梯,12,,520
36,,63388,长兴坊 , | 1室1厅 | 45.75平米 | 南 | 简装 | 无电梯,12,,290
39,,40196,浦江世博家园七街坊 , | 2室2厅 | 79.61平米 | 南 | 毛坯 | 无电梯,2,,320
29,,73587,海上硕和城 , | 3室2厅 | 129.1平米 | 南 | 毛坯 | 有电梯,3,,950
51,,35277,美兰湖中华园 , | 2室1厅 | 87.31平米 | 南 北 | 精装 | 有电梯,18,,308
23,,26056,古馨苑 , | 2室2厅 | 92.11平米 | 暂无数据 | 其他 | 无电梯,2,,240
67,,44864,仙都绿苑 , | 1室1厅 | 54.61平米 | 北 | 精装 | 有电梯,1,,245
75,,33122,环庆新苑 , | 1室1厅 | 47.1平米 | 南 | 精装 | 无电梯,12,,156
108,,91285,建新公寓 , | 2室2厅 | 91.91平米 | 南 | 精装 | 有电梯,36,,839
78,,35457,海尚康庭 , | 2室2厅 | 73.33平米 | 南 | 其他 | 无电梯,0,,260
75,,49865,新世纪花苑(二期)(浦东) , | 1室1厅 | 48.13平米 | 南 | 简装 | 无电梯,4,,240
27,,77748,斜土新村 , | 1室1厅 | 37.3平米 | 南 | 其他 | 无电梯,11,,290
32,,70940,安源小区 , | 2室1厅 | 73.02平米 | 南 北 | 精装 | 有电梯,14,,518
16,,51277,众众德尚世嘉 , | 2室2厅 | 93.61平米 | 南 北 | 精装 | 有电梯,0,,480
72,,32048,保利家园(公寓) , | 2室2厅 | 88.93平米 | 南 北 | 精装 | 有电梯,37,,285
4,,73911,鞍山一村第三小区 , | 1室1厅 | 49.79平米 | 南 | 其他 | 无电梯,0,,368
107,,68170,黄兴绿园 , | 3室2厅 | 129.09平米 | 南 | 精装 | 有电梯,6,,880
14,,58927,紫竹小区 , | 1室1厅 | 39.88平米 | 南 | 其他 | 无电梯,4,,235
88,,65191,中远两湾城 , | 3室2厅 | 121.95平米 | 南 北 | 精装 | 有电梯,13,,795
37,,64123,中环家园 , | 3室2厅 | 131平米 | 南 北 | 精装 | 有电梯,2,,840
2,,35436,方舟园三村 , | 3室2厅 | 98.77平米 | 南 | 精装 | 无电梯,0,,350
22,,72240,长青坊 , | 1室1厅 | 38.76平米 | 南 | 精装 | 无电梯,1,,280
28,,47664,梅陇六村 , | 1室1厅 | 43.22平米 | 南 | 其他 | 无电梯,0,,206
139,,75289,泰欣嘉园 , | 3室2厅 | 156.73平米 | 东南 | 精装 | 有电梯,20,,1180
27,,74916,瞿溪新村 , | 2室0厅 | 41.38平米 | 南 | 简装 | 无电梯,13,,310
41,,40370,臻品嘉园(公寓) , | 4室2厅 | 138.72平米 | 南 北 | 精装 | 有电梯,16,,560
55,,26664,金地格林郡 , | 4室2厅 | 161.27平米 | 南 | 精装 | 无电梯,3,,430
81,,67609,东苑古龙城(公寓) , | 5室2厅 | 214.47平米 | 南 | 精装 | 有电梯,7,,1450
21,,31367,天和湖滨家园(公寓) , | 3室2厅 | 129.12平米 | 南 | 毛坯 | 有电梯,6,,405
44,,42855,通河八村 , | 2室1厅 | 53.67平米 | 南 北 | 简装 | 无电梯,28,,230
5,,77121,新丰小区 , | 1室1厅 | 38.9平米 | 南 | 简装 | 无电梯,14,,300
100,,83833,虹桥新城 , | 2室2厅 | 91.85平米 | 南 | 精装 | 有电梯,11,,770
47,,80612,碧云东方公寓 , | 3室2厅 | 142.66平米 | 东南 | 精装 | 有电梯,11,,1150
78,,63039,香梅花园 , | 3室2厅 | 190.36平米 | 南 | 精装 | 有电梯,36,,1200
38,,44123,盛华景苑 , | 3室2厅 | 126.92平米 | 南 | 其他 | 有电梯,5,,560
55,,36844,天馨花园(公寓) , | 3室2厅 | 111.28平米 | 南 | 毛坯 | 有电梯,9,,410
48,,57569,金橘新苑 , | 3室1厅 | 118.12平米 | 南 | 简装 | 有电梯,11,,680
62,,50637,金坤花园 , | 1室0厅 | 34.56平米 | 南 | 精装 | 无电梯,10,,175
50,,70048,仁恒森兰雅苑 , | 4室2厅 | 212平米 | 南 | 精装 | 有电梯,16,,1485
41,,106068,瑞虹新城璟庭 , | 3室2厅 | 141.42平米 | 南 | 精装 | 有电梯,16,,1500
47,,48229,幸福小镇(公寓) , | 2室2厅 | 101.6平米 | 南 | 简装 | 有电梯,9,,490
14,,81215,宛南六村 , | 1室0厅 | 28.32平米 | 南 | 精装 | 无电梯,16,,230
73,,40550,龙湖郦城 , | 2室2厅 | 92.48平米 | 南 北 | 精装 | 有电梯,30,,375
37,,35629,上海源花城 , | 2室2厅 | 95.43平米 | 南 | 精装 | 有电梯,35,,340
12,,30114,虹桥宝龙城 , | 2室1厅 | 88平米 | 南 北 | 毛坯,0,,265
7,,27841,宜浩佳园 , | 2室2厅 | 88平米 | 南 | 精装 | 无电梯,2,16,245
6,,29204,佳兆业城市广场 , | 3室2厅 | 89.03平米 | 南 北 | 其他,0,16,260
22,,34357,鹤北新村 , | 2室1厅 | 62.58平米 | 南 | 简装 | 无电梯,2,13,215
83,,51222,实地公寓 , | 1室1厅 | 50.76平米 | 南 | 简装 | 有电梯,5,,260
25,,52169,绿地东上海 , | 2室2厅 | 85.3平米 | 南 | 精装 | 有电梯,30,,445
4635,,29792,新电小区 , | 1室0厅 | 50.35平米 | 北 | 精装 | 有电梯,27,,150
22,,69973,臻果国际 , | 1室1厅 | 57.88平米 | 南 | 其他 | 有电梯,1,,405
24,,58640,秀苑小区 , | 2室1厅 | 76.74平米 | 南 | 简装 | 无电梯,3,,450
18,,37377,呼玛一村 , | 2室1厅 | 58.86平米 | 南 | 简装 | 无电梯,2,,220
57,,48063,腾越路465弄 , | 1室2厅 | 64.5平米 | 南 | 精装 | 无电梯,1,,310
58,,19607,海洋小区 , | 3室2厅 | 121.39平米 | 南 | 精装 | 无电梯,1,,238
46,,66678,证大家园(一期) , | 3室2厅 | 121.48平米 | 南 | 简装 | 无电梯,3,,810
5,,23680,东方听潮豪园 , | 3室2厅 | 139.36平米 | 南 | 毛坯 | 有电梯,1,,330
20,,44977,经纬城市绿洲 , | 2室2厅 | 89.38平米 | 南 北 | 简装 | 有电梯,0,,402
11,,32762,通海一小区 , | 2室1厅 | 64.1平米 | 南 | 简装 | 无电梯,2,,210
21,,54100,五星公寓 , | 3室2厅 | 131.24平米 | 南 | 精装 | 有电梯,1,,710
24,,53570,芳雅苑 , | 3室1厅 | 85.87平米 | 南 | 精装 | 无电梯,4,,460
12,,84141,望春都市家园 , | 2室2厅 | 86.76平米 | 南 | 精装 | 无电梯,0,,730
28,,23156,听潮五村 , | 3室2厅 | 92.85平米 | 南 北 | 精装 | 无电梯,0,,215
29,,38791,文景苑 , | 2室2厅 | 88.94平米 | 南 | 精装 | 有电梯,1,,345
3,,112905,盛世年华 , | 3室2厅 | 150.57平米 | 南 | 精装 | 有电梯,0,,1700
6,,72605,园南三村 , | 2室2厅 | 82.64平米 | 南 | 精装 | 无电梯,0,,600
12,,31260,三星苑 , | 2室2厅 | 94.69平米 | 南 | 精装 | 无电梯,1,,296
14,,96016,四季全景台 , | 2室2厅 | 124.98平米 | 南 | 精装 | 有电梯,2,,1200
52,,80480,上海师大新村 , | 2室1厅 | 86.73平米 | 南 | 精装 | 有电梯,30,,698
18,,26065,听潮五村 , | 2室1厅 | 58.7平米 | 南 | 简装 | 无电梯,2,,153
33,,43932,昌里花园(二期) , | 3室2厅 | 159.34平米 | 南 | 简装 | 有电梯,3,,700
47,,41659,罗阳七村(华宝小区) , | 1室1厅 | 51.61平米 | 南 | 简装 | 无电梯,3,,215
23,,35992,银丰苑 , | 1室1厅 | 52.79平米 | 南 | 简装 | 无电梯,2,,190
0,,99461,宣化路231号 , | 1室1厅 | 35.19平米 | 南 | 简装 | 无电梯,2,,350
21,,29255,浦航新城中城苑 , | 2室2厅 | 80.33平米 | 南 北 | 毛坯 | 有电梯,28,,235
20,,50644,陇南小区 , | 2室1厅 | 59.83平米 | 南 | 精装 | 无电梯,3,19,303
3,,47238,鑫都城宝铭苑 , | 1室1厅 | 56.1平米 | 南 | 精装 | 有电梯,3,14,265
16,,40658,横港路133号 , | 3室1厅 | 59.03平米 | 东 西 | 精装 | 无电梯,1,10,240
56,,48013,南郊别墅(公寓) , | 3室2厅 | 116.22平米 | 南 | 精装 | 无电梯,1,,558
432,,64390,东昌大楼 , | 2室1厅 | 71.44平米 | 东南 | 精装 | 有电梯,22,,460
220,,109002,仁恒滨江园 , | 2室2厅 | 88.99平米 | 北 | 精装 | 有电梯,25,,970
90,,24887,闸园二村 , | 2室1厅 | 66.3平米 | 南 | 简装 | 无电梯,1,,165
262,,43245,绿地清猗园(威廉公馆) , | 4室2厅 | 143.37平米 | 南 | 精装 | 有电梯,1,,620
172,,45364,御桥花园 , | 2室2厅 | 94.79平米 | 南 | 毛坯 | 有电梯,19,,430
145,,38596,远洋香奈 , | 2室2厅 | 80.32平米 | 南 | 毛坯 | 有电梯,21,,310
176,,44902,御桥花园 , | 2室1厅 | 92.87平米 | 南 | 毛坯 | 有电梯,25,,417
108,,35240,舜峰家苑 , | 2室1厅 | 76.05平米 | 南 | 毛坯 | 有电梯,20,,268
93,,71026,漕溪四村 , | 1室0厅 | 35.48平米 | 南 | 精装 | 无电梯,1,,252
94,,38558,嘉宝紫提湾(公寓) , | 3室2厅 | 124.49平米 | 南 北 | 毛坯 | 有电梯,6,,480
51,,40265,馨佳园(韶山路245弄) , | 2室2厅 | 75.75平米 | 南 | 简装 | 有电梯,29,,305
68,,46363,益丰新村 , | 2室1厅 | 76.57平米 | 南 | 精装 | 无电梯,20,,355
54,,41707,祁连一村 , | 2室1厅 | 63.54平米 | 南 | 简装 | 无电梯,3,,265
40,,102254,虹桥乐庭 , | 5室3厅 | 234.71平米 | 南 | 精装 | 有电梯,5,,2400
290,,15550,丽泽兰馨苑 , | 3室2厅 | 102.9平米 | 南 | 毛坯 | 无电梯,14,,160
57,,45268,剑桥馨苑 , | 3室2厅 | 121.5平米 | 南 | 精装 | 有电梯,3,,550
92,,54795,龙柏三村 , | 2室1厅 | 74.46平米 | 南 | 精装 | 无电梯,27,,408
61,,35707,世纪新城 , | 2室2厅 | 89.06平米 | 南 | 精装 | 有电梯,3,,318
89,,69983,零陵路289弄 , | 1室1厅 | 40.01平米 | 南 | 简装 | 无电梯,20,,280
47,,44065,高行银杏苑 , | 2室1厅 | 72.62平米 | 南 | 毛坯 | 无电梯,1,,320
55,,43080,华高苑 , | 2室2厅 | 106.78平米 | 南 | 简装 | 无电梯,3,,460
67,,36422,美兰湖中华园 , | 3室2厅 | 87.86平米 | 南 | 其他 | 有电梯,21,,320
69,,66772,汇龙花苑(徐汇) , | 2室2厅 | 88.66平米 | 南 北 | 简装 | 无电梯,1,,592
